1031,Corporation TRW,2010,93038471,Small Business,SQL Injection Attack
1032,Corporation Wakenhut,2011,10106376,Local Shop,Worm VirusDDoS Attack
1033,Inc Union,2016,62700001,Government,Cryptojacking Attack
1034,Industries,2020,8051758,Bank,DoS Attack
1035,Standard,2010,23855715,Small Business,DoS Attack
1036,Auto,2014,22195264,Burget Franchaise,Zero-Day Exploit Attack
1037,Inc. AdvancePCS,,2022,71065610,Orphanage,Phishing
1038,Enterprises,2011,16796916,Bank,Cross-site Scripting Attack
1039,Micro,2020,3717542,Pizzeria,Identity-Based Attack
104,Incorporated Ace,2012,5170256,Burget Franchaise,Worm VirusDDoS Attack
1040,Conversion,2022,93849600,Sandwitch Shop,51% Attack
1041,Inc Walt,2010,75560985,Burget Franchaise,SQL Injection Attack
1042,Foods,2016,87997942,Supermarket,SQL Injection Attack
1043,Parts,,2014,23616649,Pizzeria,DoS Attack
1044,Inc. The,2021,90227700,Kindergarden,Code Injections Attack
1045,Inc Wal-Mart,2015,30685380,Train Station,Worm VirusDDoS Attack
1046,Resources,2012,63946164,Hospital,Cross-site Scripting Attack
1047,Inc. Advantica,2019,9433470,Government,DoS Attack
1048,Inc. Adelphia,2018,35930680,School,Malware
1049,Group,,2010,104041918,Train Station,Insider Attack
105,Fargo,2019,9987495,Non-Profit,Supply chain Attack
1050,Inc Vectren,2011,30946650,Supermarket,Insider Attack
1051,Information,2020,18432438,Bank,Cross-site Scripting Attack
1052,Health,2021,68389468,Shooting Range,Cryptojacking Attack
1053,Materials,2011,97122402,Shooting Range,SQL Injection Attack
1054,Energy,2013,33446582,Train Station,SQL Injection Attack
1055,Company W.R.,2012,105403995,Small Business,DNS Tunneling Attack
1056,3Com,2014,5009664,Hardware Store,Worm VirusDDoS Attack
1057,Water,2011,70462791,Government,Drive-by Attack
1058,Corporation URS,2012,96436700,Non-Profit,Identity-Based Attack
1059,Group,,2018,32705097,Burget Franchaise,51% Attack
106,Corporation American,2013,5014860,Hospital,Phishing
1060,Stores,,2010,90600320,Non-Profit,Identity-Based Attack
1061,Inc. Acterna,2014,89046547,Bank,DNS Tunneling Attack
1062,Communications,2016,93437946,Sandwitch Shop,DoS Attack
1063,Incorporated Ace,2019,76908050,Kindergarden,Zero-Day Exploit Attack
1064,Corporation The,2010,61083176,Government,Code Injections Attack
1065,Corporation Volt,2015,25275645,Local Shop,Worm VirusDDoS Attack
1066,Inc. Amazon.com,,2013,63332126,Sandwitch Shop,Malware
1067,Inc Washington,2011,65157422,Burget Franchaise,SQL Injection Attack
1068,Corporation American,2010,69687000,Orphanage,Worm VirusDDoS Attack
1069,Corporation American,2015,81963437,Government,Cryptojacking Attack
107,Company,,2018,10007496,Kindergarden,Malware
1070,Corporation TRW,2016,50547870,Burget Franchaise,Supply chain Attack
1071,Devices,,2012,49813281,Sandwitch Shop,Cryptojacking Attack
1072,Coors,2022,22582752,Hardware Store,Cross-site Scripting Attack
1073,Stationers,2018,91255431,Non-Profit,Insider Attack
1074,Disney,2018,23740770,Government,51% Attack
1075,Computer,2011,66256550,Supermarket,Business Email Compromise Attack
1076,Inc United,2013,64126372,Hospital,Code Injections Attack
1077,Stationers,2014,21472149,Orphanage,Spoofing
1078,Hardware,2020,21275408,Non-Profit,Spoofing
1079,Bancorp U.S.,2014,106510248,Kindergarden,Insider Attack
108,Corporation Walgreen,2020,271620,Bank,Phishing
1080,&,2022,104594760,Non-Profit,Zero-Day Exploit Attack
1081,Manufacturing,2022,40148340,Sandwitch Shop,SQL Injection Attack
1082,Inc. Alliant,2022,42251018,Government,Business Email Compromise Attack
1083,Inc United,2019,48729585,Government,Cryptojacking Attack
1084,Stores,2011,63567928,Supermarket,Worm VirusDDoS Attack
1085,Inc Weyerhauser,2013,49394625,Kindergarden,Drive-by Attack
1086,Energy,2013,74029362,Government,Malware
1087,Fitch,2018,74211664,Burget Franchaise,51% Attack
1088,Corporation Value,2021,97237824,Local Shop,Insider Attack
1089,Inc. American,2023,46122417,Pizzeria,Man In The Middle Attack
109,Corporation American,2020,10647229,Pizzeria,Code Injections Attack
1090,Sciences,2012,85228190,Bank,SQL Injection Attack
1091,Inc. Alberto-Culver,2018,86461750,Small Business,Cross-site Scripting Attack
1092,Corporation United,2010,56468412,Non-Profit,Cross-site Scripting Attack
1093,Holdings,,2011,18774461,Train Station,Zero-Day Exploit Attack
1094,Software,2020,70564094,Shooting Range,DoS Attack
1095,Inc US,2019,78662610,Hardware Store,Drive-by Attack
1096,Parts,,2023,56985424,Local Shop,Worm VirusDDoS Attack
1097,Resources,2010,101356218,Supermarket,SQL Injection Attack
1098,Inc Vectren,2012,67918986,Small Business,Code Injections Attack
1099,Group,,2012,93245754,Non-Profit,Zero-Day Exploit Attack
11,Inc Universal,2018,845262,Burget Franchaise,Worm VirusDDoS Attack
110,Air,2020,1779470,Train Station,Zero-Day Exploit Attack
1100,Inc Weatherford,2014,85819800,Hardware Store,DoS Attack
1101,Holdings,2018,4166184,Small Business,Worm VirusDDoS Attack
1102,Inc Walt,2017,16568570,Burget Franchaise,51% Attack
1103,Group,2012,109537827,Kindergarden,Man In The Middle Attack
1104,Inc VF,2011,97579248,Orphanage,Identity-Based Attack
1105,Inc Wachovia,2021,1734850,Supermarket,Identity-Based Attack
1106,Forest,2023,100475676,Hospital,Cryptojacking Attack
1107,Inc Watsco,2010,20963259,Burget Franchaise,Phishing
1108,Inc Viad,2015,70079892,Hardware Store,Worm VirusDDoS Attack
1109,Waste,2015,40791238,Bank,51% Attack
111,Inc Vishay,2023,6775218,Sandwitch Shop,Cross-site Scripting Attack
1110,Inc Varco,2016,22882650,Government,Insider Attack
1111,Resources,2014,35764201,Orphanage,DoS Attack
1112,International,2011,69560048,Local Shop,Phishing
1113,Company American,2012,29621382,Local Shop,Man In The Middle Attack
1114,Corporation Volt,2015,84401096,Kindergarden,Business Email Compromise Attack
1115,Standard,2010,85218335,Local Shop,Insider Attack
1116,Inc Unocal,2020,92411496,Sandwitch Shop,DoS Attack
1117,Corporation United,2012,40561621,Hardware Store,Spoofing
1118,Services,2019,51070240,Non-Profit,Man In The Middle Attack
1119,Company,,2018,105460155,Small Business,Identity-Based Attack
112,Technologies,2021,9308544,Sandwitch Shop,Identity-Based Attack
1120,Inc. AFLAC,2010,101618720,Bank,Drive-by Attack
1121,Inc. Allegheny,2013,51549185,Train Station,Man In The Middle Attack
1122,Group,2015,62409006,Burget Franchaise,Insider Attack
1123,Stores,,2013,94175903,Shooting Range,Business Email Compromise Attack
1124,and,2013,42254532,Non-Profit,Malware
1125,Industries,,2023,78214500,Hospital,SQL Injection Attack
1126,Corporation The,2018,98896580,Orphanage,Identity-Based Attack
1127,Micro,2023,80618818,Government,DoS Attack
1128,Gas,2021,64039944,Bank,Insider Attack
1129,Company W.R.,2017,109957826,School,Man In The Middle Attack
113,Corporation Aetna,2011,4590399,Sandwitch Shop,Malware
1130,Inc. ADC,2014,17678850,Local Shop,Phishing
1131,Waste,2021,71896539,Hospital,SQL Injection Attack
1132,Parcel,2010,52556496,Supermarket,Drive-by Attack
1133,Corporation Value,2016,85095098,Small Business,DoS Attack
1134,Inc. Amkor,2014,112455378,Supermarket,Identity-Based Attack
1135,International,2010,75783950,Supermarket,Cross-site Scripting Attack
1136,Company WGL,2021,97120048,Small Business,Zero-Day Exploit Attack
1137,Co W.W.,2021,19257369,Government,Worm VirusDDoS Attack
1138,Enterprises,2017,109667922,Hospital,DoS Attack
1139,Corporation Unified,2010,1177726,Hospital,Worm VirusDDoS Attack
114,Industries,2019,7008720,Orphanage,Spoofing
1140,Gas,2023,36936000,Government,DoS Attack
1141,Incorporated AGCO,2021,102867996,Burget Franchaise,Man In The Middle Attack
1142,Group,,2010,33300720,School,SQL Injection Attack
1143,Entertainment,2014,36391977,Hospital,SQL Injection Attack
1144,Inc. Wellpoint,2016,70282784,Hospital,Zero-Day Exploit Attack
1145,Department,2019,21951940,Local Shop,Spoofing
1146,Inc. Amkor,2020,82726302,Kindergarden,Malware
1147,Energy,,2011,57963645,Shooting Range,Malware
1148,Information,2012,5544840,Burget Franchaise,Phishing
1149,Inc Western,2014,106789209,Pizzeria,Man In The Middle Attack
115,Materials,2023,6496465,Kindergarden,Identity-Based Attack
1150,Sciences,2018,34493100,Hardware Store,DoS Attack
1151,Bancorp U.S.,2010,14191830,Train Station,DoS Attack
1152,Fargo,2020,50683392,Non-Profit,Spoofing
1153,Materials,2022,6870727,Burget Franchaise,Drive-by Attack
1154,Water,2014,70590180,Orphanage,Code Injections Attack
1155,Corp Viasystems,2013,82706085,Bank,Cryptojacking Attack
1156,Inc. Advanced,2021,106738104,Non-Profit,51% Attack
1157,Group,2011,78614679,Bank,Man In The Middle Attack
1158,Corporation Ames,2019,115635564,School,Malware
1159,Inc Valero,2019,99400476,Hardware Store,Zero-Day Exploit Attack
116,Corporation American,2014,10952952,Non-Profit,Business Email Compromise Attack
1160,AES,2017,29577680,Supermarket,SQL Injection Attack
1161,Inc Varco,2012,22180905,Sandwitch Shop,Drive-by Attack
1162,Energy,,2023,63977396,Hardware Store,Code Injections Attack
1163,Stationers,2019,65776954,Non-Profit,Insider Attack
1164,Inc. Agway,2020,83821968,Non-Profit,Supply chain Attack
1165,Systems,2015,59747025,Hospital,Man In The Middle Attack
1166,Axle,2011,95005680,Sandwitch Shop,Spoofing
1167,Electric,2012,73766070,Supermarket,DoS Attack
1168,Inc VF,2021,5586544,Sandwitch Shop,DoS Attack
1169,Industries,,2014,41529894,School,Business Email Compromise Attack
117,Standard,2023,8893872,Supermarket,Zero-Day Exploit Attack
1170,Greetings,2020,53148420,Train Station,Cryptojacking Attack
1171,Corporation The,2020,94454031,Supermarket,DoS Attack
1172,Inc. Wellpoint,2012,15782152,Hardware Store,SQL Injection Attack
1173,Corporation Value,2020,9735900,Supermarket,DoS Attack
1174,Inc. The,2012,9376738,Sandwitch Shop,Identity-Based Attack
1175,Grainger,2015,41773600,Orphanage,Identity-Based Attack
1176,Inc. Advanced,2011,16306416,Orphanage,Supply chain Attack
1177,Corporation Allied,2021,87598225,Government,DNS Tunneling Attack
1178,Group,,2011,100841512,Sandwitch Shop,Insider Attack
1179,Sciences,2010,25267149,Local Shop,Cross-site Scripting Attack
118,Inc Visteon,2011,3568320,Burget Franchaise,Spoofing
1180,Corporation Aetna,2018,116712620,Sandwitch Shop,Man In The Middle Attack
1181,Corporation Administaff,,2020,8872853,Hospital,Malware
1182,Manufacturing,2015,6709032,Small Business,DoS Attack
1183,Materials,2014,61773894,Hardware Store,Supply chain Attack
1184,Inc. Apartment,2020,50369728,Hardware Store,Business Email Compromise Attack
1185,Inc UnumProvident,2023,78289395,Government,Code Injections Attack
1186,Inc United,2017,113967484,Non-Profit,Malware
1187,Micro,2014,3914726,Supermarket,Code Injections Attack
1188,Corporation Allegheny,2016,81702324,Bank,51% Attack
1189,Telecommunications,,2016,51234010,Shooting Range,Identity-Based Attack
119,Department,2022,5664638,Hospital,DoS Attack
1190,Inc Watsco,2018,45415160,Hardware Store,SQL Injection Attack
1191,Inc U.S.,2017,47065938,Sandwitch Shop,Supply chain Attack
1192,Mutual,2011,94159656,Shooting Range,51% Attack
1193,Inc. Apartment,2021,19262178,Shooting Range,Cryptojacking Attack
1194,Inc. Alliant,2016,39218124,Non-Profit,DoS Attack
1195,Standard,2010,40296595,Hardware Store,DNS Tunneling Attack
1196,Corporation US,2010,39012324,Orphanage,DoS Attack
1197,Company,,2014,83010753,Non-Profit,Worm VirusDDoS Attack
1198,Inc United,2010,48610048,Bank,Supply chain Attack
1199,Holdings,,2015,80668720,Shooting Range,Malware
12,Inc. ADC,2023,408312,Sandwitch Shop,DNS Tunneling Attack
120,Corporation URS,2012,8897040,School,Malware
1200,Sciences,2012,22080000,Hardware Store,Business Email Compromise Attack
1201,Inc. AK,2015,30161914,Government,Phishing
1202,Inc. Alcoa,2013,97073520,Bank,Zero-Day Exploit Attack
1203,Greetings,2023,108559923,Non-Profit,Code Injections Attack
1204,Corporation Verizon,2012,42519260,Hospital,Malware
1205,Inc Walt,2010,80492795,Pizzeria,51% Attack
1206,Networks,2018,84995262,Small Business,DNS Tunneling Attack
1207,Management,2012,21820146,Hardware Store,51% Attack
1208,Inc. American,2022,45691392,Shooting Range,Identity-Based Attack
1209,Energy,,2019,120729531,Supermarket,SQL Injection Attack
121,Corporation Volt,2011,455202,Kindergarden,Cross-site Scripting Attack
1210,Companies,2017,81362820,Hospital,DoS Attack
1211,Investment,2016,84468461,Hospital,Worm VirusDDoS Attack
1212,Inc Wal-Mart,2022,55345980,School,DNS Tunneling Attack
1213,City,2018,23709298,School,Spoofing
1214,&,2011,8188430,Pizzeria,Identity-Based Attack
1215,Express,2020,112561245,Government,SQL Injection Attack
1216,Investment,2021,7730112,Non-Profit,51% Attack
1217,Information,2013,77915991,Small Business,Supply chain Attack
1218,Inc Weyerhauser,2023,85059030,Sandwitch Shop,SQL Injection Attack
1219,Corp Unisource,2016,100383431,School,Malware
122,Group,,2018,3025478,Supermarket,Phishing
1220,West,2014,62263920,Pizzeria,51% Attack
1221,Edwards,2017,87158643,Pizzeria,Spoofing
1222,Inc. American,2012,11093316,Sandwitch Shop,Insider Attack
1223,Group,,2010,91014437,Local Shop,Spoofing
1224,Holding,2017,44531568,School,Code Injections Attack
1225,Corporation Administaff,,2015,121910775,Non-Profit,Drive-by Attack
1226,Resources,2023,70022990,Small Business,Man In The Middle Attack
1227,Company,,2019,28116705,Orphanage,DoS Attack
1228,Inc. Apartment,2015,70745080,Supermarket,DNS Tunneling Attack
1229,Grainger,2020,115133949,Hardware Store,SQL Injection Attack
123,Services,2019,9411837,Government,Spoofing
1230,Corporation Veritas,2021,90598110,Government,Zero-Day Exploit Attack
1231,Standard,2014,12447872,Kindergarden,Identity-Based Attack
1232,Bancorp U.S.,2020,17569552,Small Business,SQL Injection Attack
1233,Inc Washington,2014,3066471,Burget Franchaise,Zero-Day Exploit Attack
1234,AES,2010,65845006,Orphanage,DNS Tunneling Attack
1235,Group,2010,8905585,Small Business,Spoofing
1236,Services,2013,41017896,Burget Franchaise,DoS Attack
1237,Energy,2022,60877718,Bank,Zero-Day Exploit Attack
1238,Sciences,2014,121010786,Burget Franchaise,Malware
1239,Company Wendy,2017,5582934,Supermarket,Business Email Compromise Attack
124,Inc. Advantica,2014,8921676,Orphanage,Phishing
1240,Inc. AFLAC,2015,90569600,Small Business,Insider Attack
1241,Corporation American,2012,71263184,Supermarket,Worm VirusDDoS Attack
1242,Inc TXU,2018,11835018,School,Phishing
1243,Steel,2023,55068629,Local Shop,Cross-site Scripting Attack
1244,Corporation Valspar,2019,42662980,Kindergarden,Drive-by Attack
1245,Inc. Amazon.com,,2015,118603680,Burget Franchaise,Supply chain Attack
1246,Corp Unisource,2010,26575934,Bank,51% Attack
1247,Corporation W.R.,2012,2273281,Train Station,Phishing
1248,Company Advance,2018,73872864,Shooting Range,Phishing
1249,Inc Vishay,2017,52781491,Bank,Phishing
125,Inc. Alberto-Culver,2011,3501875,Local Shop,Identity-Based Attack
1250,Group,2013,1202500,Train Station,Code Injections Attack
1251,Corporation Value,2022,5276718,Small Business,Spoofing
1252,Energy,,2012,124074452,Orphanage,Business Email Compromise Attack
1253,Co. Waste,2013,113000552,Orphanage,SQL Injection Attack
1254,Conversion,2013,80029026,Hospital,Spoofing
1255,Corporation URS,2019,103675550,Hospital,Worm VirusDDoS Attack
1256,Department,2019,109938936,Local Shop,Phishing
1257,Airways,2011,111123828,Hospital,Malware
1258,Company Albertson,2018,84956514,Supermarket,Phishing
1259,Hardware,2010,45233352,Shooting Range,Spoofing
126,Inc WESCO,2017,5140296,Local Shop,Business Email Compromise Attack
1260,Group,2018,20015100,Sandwitch Shop,DNS Tunneling Attack
1261,Inc Wachovia,2020,61177415,Kindergarden,SQL Injection Attack
1262,Inc Unocal,2020,34602778,Pizzeria,SQL Injection Attack
1263,Allstate,2023,44505594,Bank,Drive-by Attack
1264,Stores,,2020,103223296,Train Station,Business Email Compromise Attack
1265,Corporation Union,2022,54205250,Sandwitch Shop,DNS Tunneling Attack
1266,Inc Weatherford,2023,63153144,Local Shop,Worm VirusDDoS Attack
1267,Air,2016,57235458,Bank,Drive-by Attack
1268,Inc. AdvancePCS,,2010,53444932,Sandwitch Shop,DNS Tunneling Attack
1269,Corporation ALLTEL,2015,113056479,Bank,Supply chain Attack
127,Inc Western,2016,6682994,Small Business,Code Injections Attack
1270,Inc Valero,2022,4607560,Kindergarden,51% Attack
1271,Inc. Apartment,2012,9715524,Supermarket,Malware
1272,Inc United,2023,33685104,Train Station,Insider Attack
1273,Corporation ACT,2010,30367415,Train Station,Drive-by Attack
1274,Oncology,2012,67780622,Hardware Store,Worm VirusDDoS Attack
1275,Group,2022,83872050,Bank,Insider Attack
1276,Health,2010,72067204,Train Station,Identity-Based Attack
1277,Inc. United,2011,44202078,Local Shop,Phishing
1278,Chemicals,,2016,120020814,Kindergarden,Identity-Based Attack
1279,Financial,2021,50679096,Small Business,Zero-Day Exploit Attack
128,Management,2021,1572608,Pizzeria,SQL Injection Attack
1280,Industries,2014,70839040,Hardware Store,DoS Attack
1281,Inc. Adobe,2019,84271866,Hospital,Business Email Compromise Attack
1282,and,2015,37066466,Non-Profit,51% Attack
1283,Industries,2019,61279929,Non-Profit,Man In The Middle Attack
1284,Incorporated Unitrin,2013,117193248,Government,SQL Injection Attack
1285,Inc. Adelphia,2020,46308830,Bank,51% Attack
1286,and,2016,99429662,Non-Profit,Malware
1287,Markets,2018,75472254,Bank,Identity-Based Attack
1288,Foods,2012,107890608,Pizzeria,Identity-Based Attack
1289,Corporation Verizon,2023,128277413,Small Business,Man In The Middle Attack
129,Inc Union,2021,7633833,Shooting Range,SQL Injection Attack
1290,Airways,2011,117498360,Hardware Store,Supply chain Attack
1291,Energy,,2013,50294778,Non-Profit,Supply chain Attack
1292,Inc. Abbott,2010,102220456,Hospital,Supply chain Attack
1293,Company Albertson,2020,90198387,School,Code Injections Attack
1294,Corporation UGI,2014,18857462,Sandwitch Shop,Cryptojacking Attack
1295,3Com,2022,47917590,Supermarket,51% Attack
1296,Services,2022,26687232,Kindergarden,Zero-Day Exploit Attack
1297,Oncology,2019,16195639,Local Shop,Code Injections Attack
1298,Inc Weyerhauser,2017,26941288,Train Station,Code Injections Attack
1299,Inc. American,2022,82811250,Non-Profit,SQL Injection Attack
13,Greetings,2021,698009,Small Business,Man In The Middle Attack
130,Networks,2013,6353490,Hospital,Drive-by Attack
1300,Group,2016,122092100,Local Shop,51% Attack
1301,Company Air,2020,128899177,Shooting Range,Business Email Compromise Attack
1302,Inc. American,2023,3366972,Bank,Identity-Based Attack
1303,Corporation Walgreen,2012,99224753,Pizzeria,Business Email Compromise Attack
1304,Inc Washington,2021,3253480,Small Business,Cryptojacking Attack
1305,Inc Weyerhauser,2022,121478535,Burget Franchaise,51% Attack
1306,Restaurant,2010,111657776,Hardware Store,Business Email Compromise Attack
1307,Corporation Administaff,,2010,123094567,Non-Profit,SQL Injection Attack
1308,Inc. Alberto-Culver,2015,42380508,Train Station,Malware
1309,Electric,2012,15345407,Burget Franchaise,Man In The Middle Attack
131,Stationers,2021,10582180,Supermarket,Zero-Day Exploit Attack
1310,Digital,2010,82995050,Small Business,Business Email Compromise Attack
1311,Stores,2023,109279716,Supermarket,Insider Attack
1312,Corp. Adams,2022,12310496,Non-Profit,Zero-Day Exploit Attack
1313,Software,2021,96976867,Local Shop,Malware
1314,Corp Unisource,2018,79699356,Pizzeria,DNS Tunneling Attack
1315,Inc. American,2019,119703135,Shooting Range,Code Injections Attack
1316,Corporation Valspar,2016,21871920,Kindergarden,Insider Attack
1317,Berkley,2020,127193226,Train Station,Phishing
1318,Communications,2018,83080130,Shooting Range,Identity-Based Attack
1319,Inc. Allegheny,2013,13874561,Local Shop,Zero-Day Exploit Attack
132,Corporation America,2022,10259832,Hospital,Cross-site Scripting Attack
1320,Corporation USG,2014,103382400,Government,Insider Attack
1321,Telecommunications,,2019,128566325,Shooting Range,Man In The Middle Attack
1322,Financial,2019,3956746,Kindergarden,Spoofing
1323,Services,,2017,42203700,Local Shop,51% Attack
1324,Eagle,2014,5813684,Small Business,Phishing
1325,Inc Weyerhauser,2021,108761300,Kindergarden,Code Injections Attack
1326,Inc. Alleghany,2011,80546544,Train Station,Malware
1327,Manufacturing,2018,90642062,Hospital,Code Injections Attack
1328,Inc. American,2020,98787264,Pizzeria,Man In The Middle Attack
1329,Inc Vishay,2015,51470841,Non-Profit,Drive-by Attack
133,Health,2018,12765739,Orphanage,Drive-by Attack
1330,Inc WestPoint,2014,52161270,Supermarket,DoS Attack
1331,Laboratories Abercrombie,2012,109488060,Government,Spoofing
1332,Allstate,2017,128025180,Non-Profit,Spoofing
1333,Inc. ALLETE,,2020,129591594,Hospital,DoS Attack
1334,Inc Walt,2014,86099028,Train Station,Business Email Compromise Attack
1335,Co W.W.,2023,5163780,Kindergarden,DoS Attack
1336,Planters,2021,65667072,Small Business,51% Attack
1337,Works,2010,92179465,Local Shop,51% Attack
1338,Inc. Acterna,2022,73848234,Hardware Store,Drive-by Attack
1339,Interactive USFreighways,2011,65095485,Train Station,Supply chain Attack
134,Energy,,2019,11652238,School,Supply chain Attack
1340,Energy,2017,76036960,Hardware Store,Insider Attack
1341,Axle,2021,2365524,School,Supply chain Attack
1342,Inc TXU,2013,68682218,Government,Identity-Based Attack
1343,Corporation UST,2015,34349911,Non-Profit,Business Email Compromise Attack
1344,Corporation Allied,2014,32264064,Non-Profit,Phishing
1345,Co. ABM,2023,119450795,Supermarket,DNS Tunneling Attack
1346,Forest,2022,117500416,Supermarket,Cross-site Scripting Attack
1347,Foods,2021,97010940,Pizzeria,51% Attack
1348,Gas,2015,92319128,Orphanage,Malware
1349,Inc. AK,2010,65850086,Local Shop,DNS Tunneling Attack
135,Incorporated Unitrin,2018,8676045,Shooting Range,Malware
1350,Grocers,2020,133347600,Orphanage,Spoofing
1351,Corporation Amerada,2010,68340335,Local Shop,SQL Injection Attack
1352,Resources,2019,126875736,School,Cryptojacking Attack
1353,Corporation UGI,2011,75420279,Sandwitch Shop,Drive-by Attack
1354,Incorporated AGCO,2018,33958320,Hospital,Business Email Compromise Attack
1355,Inc Weatherford,2012,63282565,Burget Franchaise,Supply chain Attack
1356,Defense,2017,118929336,Orphanage,Cryptojacking Attack
1357,Inc. Amkor,2019,4193130,School,Phishing
1358,International,2020,86576574,Hospital,Code Injections Attack
1359,Inc Weyerhauser,2012,64905840,Sandwitch Shop,DNS Tunneling Attack
136,Micro,2013,13578920,Non-Profit,Phishing
1360,Companies,2014,120576240,Shooting Range,51% Attack
1361,Incorporated Adolph,2019,31750769,Non-Profit,DNS Tunneling Attack
1362,Incorporated Ace,2018,31394100,Shooting Range,Man In The Middle Attack
1363,Power,2018,63348151,School,Identity-Based Attack
1364,Gas,2020,113941740,Train Station,DoS Attack
1365,Inc Weis,2011,30712500,Shooting Range,Identity-Based Attack
1366,Software,2022,57430738,Supermarket,DoS Attack
1367,Laboratories Abercrombie,2013,27174593,Government,Insider Attack
1368,Inc USA,2023,37182240,Small Business,DoS Attack
1369,Corporation Verizon,2016,106494510,Government,Zero-Day Exploit Attack
137,Holding,2023,5063246,Train Station,Spoofing
1370,Company,,2018,88314310,Small Business,Code Injections Attack
1371,Services,2023,34547829,Train Station,Supply chain Attack
1372,Department,2021,42703500,Supermarket,Cross-site Scripting Attack
1373,Service,2023,94169951,Non-Profit,SQL Injection Attack
1374,Company Air,2023,46042740,Orphanage,Identity-Based Attack
1375,Corporation UST,2010,108062625,Sandwitch Shop,Malware
1376,Inc. American,2020,32058048,Hardware Store,Identity-Based Attack
1377,Grocers,2014,72353088,Burget Franchaise,Cross-site Scripting Attack
1378,Auto,2016,72708792,Kindergarden,Insider Attack
1379,Corporation The,2020,6489574,Local Shop,DNS Tunneling Attack
138,Technologies,,2023,7656516,Train Station,Code Injections Attack
1380,Inc Wells,2022,74212260,Orphanage,Zero-Day Exploit Attack
1381,Corporation Allied,2014,93131878,Kindergarden,SQL Injection Attack
1382,Corporation Administaff,,2022,59285036,Government,Worm VirusDDoS Attack
1383,Inc Vishay,2018,33824031,Shooting Range,Malware
1384,Industries,2023,52608608,Non-Profit,51% Attack
1385,Inc Washington,2021,62516130,Hardware Store,Man In The Middle Attack
1386,Corporation URS,2010,49065786,Sandwitch Shop,Supply chain Attack
1387,Inc Wells,2012,10034945,Bank,Worm VirusDDoS Attack
1388,Products,2011,113696632,Local Shop,51% Attack
1389,Micro,2023,125262798,Kindergarden,Supply chain Attack
139,Corporation Valspar,2014,7918413,Supermarket,Identity-Based Attack
1390,Stationers,2016,50141470,Kindergarden,DoS Attack
1391,Communications,2021,58983964,Hardware Store,Malware
1392,Corporation URS,2015,98449200,Train Station,51% Attack
1393,Co Wallace,2020,7499912,Government,Drive-by Attack
1394,Electric,2016,107697652,Hospital,Drive-by Attack
1395,Company Wendy,2012,4680225,School,Worm VirusDDoS Attack
1396,Corp Unisource,2016,76400288,Kindergarden,Business Email Compromise Attack
1397,Inc United,2019,83761326,School,DNS Tunneling Attack
1398,Industries,,2020,21750084,Hospital,51% Attack
1399,Corporation AMERCO Ameren,2019,63230603,Bank,Malware
14,International,2020,1081080,Supermarket,Identity-Based Attack
140,Incorporated Ace,2015,12186300,Bank,Man In The Middle Attack
1400,Services,,2019,105548800,School,Man In The Middle Attack
1401,Services,2018,30990120,Sandwitch Shop,Business Email Compromise Attack
